-7.492213322432438316e-01,1.430070006004904970e+00,-1.297598456437559333e+00,-1.221421306228953174e+00
-1.139554972029579658e-02,-8.760083131218909802e-01,3.770757294096759304e-01,3.111534108652636577e-01
-1.352306869224144226e+00,1.191442656878085316e-01,-1.314391332571124060e+00,-1.297494451695426321e+00
1.167434072956331503e+00,1.453029891262910267e-01,1.003025573860786279e+00,1.030001897801256838e+00
